split,ID,kge_cosero,kge_rf,kge_xgb,kge_xlstm,kge_transformer,nse_cosero,nse_rf,nse_xgb,nse_xlstm,nse_transformer,pbias_cosero,pbias_rf,pbias_xgb,pbias_xlstm,pbias_transformer,best_tree_kge,best_sequence_kge,memory_gain_xlstm_vs_rf,transformer_gain_vs_rf,sequence_gain_vs_tree,tree_advantage,xlstm_minus_transformer,xgboost_gain_vs_cosero,xlstm_gain_vs_cosero,transformer_gain_vs_cosero,degimpact,typimpact,lon,lat,area_calc,p_mean,et0_mean,arid_1,arid_2,frac_snow,forest_fra,urban_fra,bedrk_dep,root_dep,soil_condu,soil_tawc,geol_perme,geol_poros,h1981_baseflow_index_ladson,h1981_baseflow_index_lfstat,h1981_slope_fdc,h1981_hfd_mean,h1981_high_q_freq,h1981_low_q_freq,has_transfer,is_impacted,bfi,fdc_slope,aridity,impact_class,snow_class,aridity_class,storage_class,geology_class,size_class
train,688,,,,0.8810951446547663,,,,,0.8404226422867788,,,,,0.6794637321319481,,,0.8810951446547663,,,,,,,,,l,D,4405180,2774591,1001.468,3.81,2.38,0.62,0.75,0.12,0.408,0.051,10.05,1.19,0.185,0.17,-11.6,0.204,0.772,0.813,1.325,203.75,0.0,0.0,0,1,0.772,1.325,0.62,impact_l,mixed_snow,moderate_aridity,high_storage,high_perm,large
train,698,,,,0.7024666922865656,,,,,0.7085263798570443,,,,,-4.638376474073133,,,0.7024666922865656,,,,,,,,,l,-,4433982,2813735,390.399,2.76,2.31,0.84,0.96,0.05,0.177,0.051,18.82,1.3,0.419,0.16,-12.2,0.196,0.734,0.702,0.989,169.889,1.75,0.0,0,0,0.734,0.989,0.84,near_natural,low_snow,dry,high_storage,mixed_perm,medium
train,703,,,,0.4728710289977761,,,,,0.555177050566202,,,,,-11.7102317267354,,,0.4728710289977761,,,,,,,,,l,-,4496021,2818335,314.945,2.87,2.33,0.81,0.97,0.05,0.122,0.03,17.06,1.3,0.36,0.16,-12.2,0.194,0.656,0.603,0.849,162.139,3.89,1.139,0,0,0.656,0.849,0.81,near_natural,low_snow,dry,mixed_storage,mixed_perm,medium
train,706,,,,0.857914696304754,,,,,0.900082869136003,,,,,-3.828074360935773,,,0.857914696304754,,,,,,,,,l,-,4569645,2840692,213.173,2.68,2.17,0.81,0.84,0.08,0.441,0.041,2.68,1.24,0.824,0.14,-14.0,0.017,0.627,0.595,1.855,152.972,4.997,3.573,0,0,0.627,1.855,0.81,near_natural,low_snow,dry,low_storage,low_perm,medium
train,710,,,,0.9577422134196076,,,,,0.9177738836162403,,,,,-0.4220244508634749,,,0.9577422134196076,,,,,,,,,s,A,4486109,2728052,9719.543,4.22,2.07,0.49,0.67,0.39,0.304,0.028,0.71,0.62,0.07,0.09,-12.2,0.036,0.805,0.8,1.892,246.972,0.0,0.111,0,1,0.805,1.892,0.49,impact_s,snow_influenced,humid,high_storage,mixed_perm,large
train,718,,,,0.5824684665192289,,,,,0.6193212921397542,,,,,-10.039478617847184,,,0.5824684665192289,,,,,,,,,l,-,4453750,2730656,96.458,5.12,2.37,0.46,0.65,0.25,0.851,0.005,0.64,0.64,0.077,0.09,-11.7,0.072,0.612,0.568,1.866,208.333,2.227,0.306,0,0,0.612,1.866,0.46,near_natural,snow_influenced,humid,low_storage,high_perm,small
train,725,,,,0.7416088715312679,,,,,0.8013570559810009,,,,,-5.227462449711504,,,0.7416088715312679,,,,,,,,,l,-,4519138,2749317,181.516,5.23,2.29,0.44,0.63,0.19,0.758,0.026,0.8,0.71,0.04,0.1,-11.7,0.084,0.684,0.665,1.453,205.5,1.195,0.0,0,0,0.684,1.453,0.44,near_natural,mixed_snow,humid,mixed_storage,high_perm,medium
train,728,,,,0.8888759371230728,,,,,0.8804436862786049,,,,,-2.3662067756848635,,,0.8888759371230728,,,,,,,,,s,"A,E,I",4531908,2786834,6684.168,4.72,2.13,0.45,0.57,0.28,0.43,0.039,3.18,0.65,0.06,0.1,-12.0,0.067,0.765,0.754,1.634,231.611,0.167,0.0,0,1,0.765,1.634,0.45,impact_s,snow_influenced,humid,high_storage,high_perm,large
train,740,,,,0.7109515606787996,,,,,0.8025138901997938,,,,,-7.10008533997388,,,0.7109515606787996,,,,,,,,,l,-,4194304,2766772,16.807,3.96,2.06,0.52,0.51,0.1,0.669,0.0,1.0,1.24,0.041,0.16,-14.1,0.01,0.572,0.521,2.325,146.5,5.25,25.028,0,0,0.572,2.325,0.52,near_natural,low_snow,humid,low_storage,low_perm,small
train,747,,,,0.6717600105925177,,,,,0.6883698986513012,,,,,-2.998795689774559,,,0.6717600105925177,,,,,,,,,m,B,4324616,2772612,136.338,3.26,2.26,0.69,0.76,0.07,0.348,0.02,15.0,1.3,0.238,0.16,-11.3,0.236,0.731,0.7,0.97,176.722,0.306,0.056,0,1,0.731,0.97,0.69,impact_m,low_snow,moderate_aridity,high_storage,high_perm,medium
